,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
234,-325.0,265,30.76923077,265.0,0,False,10,3,1,0,0,4.51,0.48,0.1,0.87,0.33,2,3,18,0,0,0,3,0,0,0,3,0,165.1,162.56,125,0,3,0,3.85,0.55,0.2,3.0,0.46,3,0,9,0,0,0,3,0,0,0,3,0,165.1,165.1,135,27,33,1,-3,-1,0,3,9,0,0,0,0.0,-2.54,6,0.66,-0.1,-2.13,2,-160.0,350.0,550.0,1400.0,750.0,1200.0
235,-155.0,135,64.51612903,135.0,0,False,3,3,1,0,0,3.96,0.43,0.0,3.0,0.39,1,1,6,0,0,0,1,0,0,0,1,2,175.26,182.88,155,1,0,0,3.66,0.46,1.2,1.17,0.33,2,3,19,0,0,0,2,1,1,0,4,1,190.5,190.5,155,27,31,0,0,-1,-3,-2,-13,0,-1,-1,-15.24,-7.62,4,0.3,-1.2,1.83,2,150.0,250.0,450.0,700.0,800.0,650.0
237,210.0,-250,210.0,40.0,0,False,8,3,0,0,0,2.67,0.54,0.0,3.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,157.48,154.94,115,3,0,0,2.4,0.33,0.6,1.5,0.23,2,4,21,1,0,1,0,1,2,0,4,0,165.1,170.18,115,38,27,-3,0,-2,-4,-4,-21,-1,-1,-2,-7.62,-15.24,-11,0.27,-0.6,1.5,2,325.0,-120.0,900.0,700.0,1400.0,475.0
238,-125.0,105,80.0,105.0,1,False,5,3,2,0,0,3.31,0.43,1.8,2.28,0.43,2,6,23,0,0,0,0,1,5,0,6,1,185.42,195.58,185,2,0,0,2.23,0.68,0.0,7.1,0.7,3,2,11,0,0,0,3,0,0,0,3,0,182.88,190.5,170,34,33,0,0,-1,3,4,12,0,1,5,2.54,5.08,-1,1.08,1.8,-4.82,2,140.0,500.0,1200.0,175.0,500.0,900.0
239,-230.0,190,43.47826087,190.0,0,False,3,3,0,0,0,2.73,0.39,0.0,1.0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,155,1,0,0,3.66,0.5,0.0,0.81,0.66,1,3,12,0,0,0,1,1,0,0,2,0,177.8,180.34,155,29,26,-1,0,-1,-2,-3,-12,0,-1,0,0.0,5.08,-3,-0.93,0.0,0.19,2,115.0,475.0,750.0,400.0,550.0,650.0
240,-390.0,320,25.64102564,320.0,0,False,1,3,1,0,0,3.93,0.36,0.5,0.48,0.14,1,3,7,0,0,1,0,1,0,0,2,0,172.72,175.26,135,0,1,0,4.01,0.54,0.6,6.11,0.54,1,1,9,0,0,1,0,1,0,0,2,0,165.1,175.26,135,29,34,1,-1,0,0,2,-2,0,0,0,7.62,0.0,5,-0.08,-0.1,-5.63,2,200.0,600.0,475.0,900.0,160.0,800.0
241,-290.0,245,34.48275862,245.0,0,False,5,5,1,0,0,3.74,0.54,0.6,0.92,0.45,5,3,31,0,0,2,2,3,2,0,9,0,190.5,205.74,185,0,4,1,4.14,0.44,0.8,2.22,0.53,4,2,25,0,0,0,4,0,2,0,6,1,182.88,187.96,185,27,28,1,-4,1,3,1,6,0,3,0,7.62,17.78,1,-0.4,-0.2,-1.3,0,190.0,1100.0,200.0,1200.0,375.0,425.0
242,135.0,-155,135.0,64.51612903,0,False,2,3,0,5,0,5.43,0.48,0.5,0.0,0.0,5,0,11,0,0,0,3,2,0,0,5,0,175.26,180.34,145,0,7,0,2.96,0.4,0.4,1.44,0.5,7,0,21,0,0,1,4,0,2,0,7,1,172.72,177.8,145,27,27,0,-2,-2,-2,0,-10,0,2,-2,2.54,2.54,0,2.47,0.1,-1.44,0,225.0,175.0,750.0,1400.0,650.0,250.0
243,125.0,-145,125.0,68.96551724,1,False,5,3,0,1,0,4.2,0.45,3.2,0.0,0.0,2,1,10,0,0,0,0,1,2,0,3,0,187.96,182.88,185,4,0,1,3.2,0.43,0.1,0.07,0.16,4,9,44,0,0,2,2,5,1,0,10,1,187.96,190.5,205,34,30,-4,1,-2,-7,-8,-34,0,-4,1,0.0,-7.62,-4,1.0,3.1,-0.07,2,375.0,275.0,900.0,700.0,600.0,160.0
244,-120.0,100,83.33333333,100.0,1,False,8,3,0,3,0,3.64,0.38,2.3,0.51,0.1,3,1,12,0,0,1,1,0,3,0,5,0,162.56,160.02,115,1,0,0,4.64,0.47,0.6,0.28,0.4,4,3,21,0,0,0,3,0,1,0,4,0,165.1,162.56,115,35,28,-1,3,-1,1,-2,-9,0,0,2,-2.54,-2.54,-7,-1.0,1.7,0.23,0,130.0,325.0,1000.0,275.0,650.0,1000.0
245,100.0,-120,100.0,83.33333333,1,False,4,3,1,0,0,7.87,0.48,0.2,1.06,0.55,4,1,12,0,0,0,2,1,1,0,4,1,185.42,187.96,170,1,0,0,4.32,0.47,0.2,0.81,0.4,2,7,33,0,0,1,2,4,0,0,7,0,177.8,180.34,170,29,34,0,0,2,-3,-6,-21,0,-3,1,7.62,7.62,5,3.55,0.0,0.25,2,350.0,190.0,1000.0,900.0,325.0,300.0
246,205.0,-245,205.0,40.81632653,1,False,3,3,0,3,0,2.68,0.66,0.8,2.39,0.5,3,0,5,0,0,0,1,0,2,0,3,0,175.26,177.8,155,1,0,0,2.65,0.4,1.8,1.63,0.43,7,14,80,0,0,2,6,3,10,0,21,1,172.72,180.34,155,37,27,-1,3,-4,-18,-14,-75,0,-3,-8,2.54,-2.54,-10,0.03,-1.0,0.76,2,550.0,140.0,400.0,350.0,900.0,550.0
247,185.0,-225,185.0,44.44444444,1,False,3,3,1,0,0,4.26,0.48,0.0,4.91,0.33,0,1,3,0,0,0,0,0,0,0,0,1,177.8,177.8,155,1,0,0,4.32,0.48,0.2,2.07,0.56,3,4,30,0,0,0,4,2,1,0,7,0,175.26,175.26,155,37,30,0,0,-3,-7,-3,-27,0,-2,-1,2.54,2.54,-7,-0.06,-0.2,2.84,2,325.0,105.0,1000.0,650.0,750.0,450.0
248,170.0,-200,170.0,50.0,0,False,3,3,0,1,0,7.91,0.41,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,0,190.5,190.5,170,1,0,0,5.57,0.51,0.0,0.0,0.0,3,7,42,0,0,1,6,3,0,0,10,0,172.72,172.72,155,35,23,-1,1,-2,-9,-7,-40,0,-2,0,17.78,17.78,-12,2.34,0.0,0.0,2,300.0,180.0,1400.0,1000.0,450.0,235.0
249,-310.0,255,68.02721088,255.0,1,False,7,3,1,0,1,3.38,0.5,0.0,0.51,0.16,0,1,6,0,0,0,0,0,0,0,0,0,190.5,187.96,265,2,0,0,2.46,0.43,0.0,0.0,0.0,2,2,8,0,0,0,0,2,0,0,2,0,182.88,187.96,250,34,37,-1,0,-2,-2,-1,-2,0,-2,0,7.62,0.0,3,0.92,0.0,0.51,2,500.0,600.0,1800.0,1400.0,-160.0,400.0
250,160.0,-185,160.0,54.05405405,1,False,1,3,0,2,0,3.14,0.57,0.8,5.52,0.46,2,0,5,0,0,0,0,0,2,0,2,0,172.72,180.34,135,0,1,0,3.92,0.53,1.3,1.97,0.34,2,1,11,0,0,0,3,0,0,0,3,0,172.72,175.26,145,29,26,0,1,0,-1,-1,-6,0,0,2,0.0,5.08,-3,-0.78,-0.5,3.55,2,240.0,200.0,1000.0,275.0,600.0,700.0
251,-145.0,125,68.96551724,125.0,0,False,2,3,1,0,0,2.52,0.46,1.9,1.45,0.35,1,3,12,0,0,0,0,0,2,0,2,1,177.8,185.42,145,0,1,0,4.39,0.51,0.6,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,0,180.34,185.42,145,30,31,1,-1,0,1,3,9,0,-1,2,-2.54,0.0,1,-1.87,1.3,1.45,2,150.0,275.0,1200.0,400.0,425.0,700.0
252,-147.0,127,68.02721088,127.0,0,False,6,3,0,3,0,3.56,0.74,0.3,2.56,0.53,3,0,7,0,0,0,1,2,0,0,3,0,177.8,185.42,205,0,2,1,3.95,0.45,0.3,2.79,0.61,2,0,7,0,0,0,0,1,1,0,2,0,193.04,198.12,205,27,33,0,1,1,1,0,0,0,1,-1,-15.24,-12.7,6,-0.39,0.0,-0.23,2,350.0,450.0,900.0,1400.0,175.0,225.0
253,-250.0,210,40.0,210.0,0,False,4,3,0,1,0,7.58,0.52,0.0,0.82,1.0,1,0,3,0,0,0,0,1,0,0,1,2,185.42,182.88,170,1,0,0,5.08,0.49,0.3,1.83,0.58,3,1,11,0,0,0,3,0,0,0,3,0,180.34,190.5,170,27,32,-1,1,-2,-2,-1,-8,0,1,0,5.08,-7.62,5,2.5,-0.3,-1.01,2,100.0,500.0,900.0,1400.0,250.0,600.0
254,117.0,-137,117.0,72.99270073,1,True,7,5,0,4,0,2.54,0.41,0.4,0.2,0.33,6,2,20,1,0,0,0,9,1,0,10,0,193.04,210.82,250,0,2,0,4.82,0.53,0.0,1.86,0.34,6,3,44,7,0,0,5,9,0,0,14,0,193.04,203.2,240,38,34,0,2,0,-4,-1,-24,-6,0,1,0.0,7.62,-4,-2.28,0.4,-1.66,0,375.0,1200.0,1400.0,2500.0,250.0,-130.0
255,170.0,-200,170.0,50.0,1,False,4,3,0,2,0,5.74,0.54,0.9,0.66,0.5,6,3,30,0,0,1,0,8,3,0,12,0,180.34,190.5,170,3,0,1,2.36,0.48,0.4,1.06,0.4,8,6,68,6,1,3,3,6,4,0,17,0,175.26,187.96,170,38,29,-3,2,-2,-5,-3,-38,-6,2,-1,5.08,2.54,-9,3.38,0.5,-0.4,0,385.0,150.0,1600.0,600.0,500.0,250.0
256,-370.0,310,27.02702703,310.0,0,False,1,3,3,0,0,4.84,0.43,0.0,0.17,0.14,4,4,18,0,0,0,1,4,0,0,5,1,170.18,177.8,145,1,0,0,6.31,0.57,0.8,0.79,0.5,5,1,10,0,0,0,2,3,0,0,5,2,180.34,182.88,135,26,29,2,0,-1,0,3,8,0,1,0,-10.16,-5.08,3,-1.47,-0.8,-0.62,2,325.0,550.0,750.0,1600.0,-150.0,650.0
257,125.0,-145,125.0,68.96551724,1,False,10,3,0,1,0,6.0,0.48,0.0,2.25,0.75,1,0,1,0,0,0,0,1,0,0,1,1,160.02,165.1,125,1,0,0,2.01,0.49,0.9,2.54,0.47,2,3,18,0,0,0,1,1,4,0,6,0,165.1,160.02,125,25,23,-1,1,-1,-5,-3,-17,0,0,-4,-5.08,5.08,-2,3.99,-0.9,-0.29,0,375.0,130.0,350.0,750.0,900.0,500.0
258,115.0,-135,115.0,74.07407407,0,False,3,3,1,0,0,4.22,0.47,0.8,0.0,0.0,2,1,5,0,0,0,0,1,1,0,2,0,180.34,187.96,155,2,0,0,2.02,0.34,0.5,3.9,0.3,0,2,6,0,0,0,0,0,0,0,0,0,182.88,187.96,155,26,34,-1,0,2,2,-1,-1,0,1,1,-2.54,0.0,8,2.2,0.3,-3.9,2,280.0,325.0,900.0,750.0,360.0,215.0
259,-275.0,235,36.36363636,235.0,0,False,6,3,1,0,0,1.0,0.3,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,1,185.42,185.42,205,2,0,0,3.31,0.48,0.4,0.39,0.14,4,2,9,0,0,0,0,4,0,0,4,0,182.88,193.04,205,33,26,-1,0,-4,-4,-1,-7,0,-4,0,2.54,-7.62,-7,-2.31,-0.4,-0.39,2,375.0,550.0,1600.0,775.0,-145.0,700.0
260,175.0,-210,175.0,47.61904762,1,False,4,3,1,0,0,3.59,0.49,0.0,1.68,0.33,0,1,1,0,0,0,0,0,0,0,0,0,180.34,182.88,170,1,0,0,4.77,0.41,0.0,0.5,1.0,0,1,3,0,0,0,0,0,0,0,0,0,182.88,195.58,170,27,31,0,0,0,0,0,-2,0,0,0,-2.54,-12.7,4,-1.18,0.0,1.18,2,450.0,120.0,1200.0,450.0,550.0,400.0
261,157.0,-177,157.0,56.49717514,1,False,6,3,2,0,0,4.45,0.52,0.0,0.69,0.4,2,2,8,0,0,0,0,2,0,0,2,1,182.88,187.96,205,1,0,0,3.77,0.35,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,2,190.5,198.12,205,27,26,1,0,1,1,1,6,0,1,0,-7.62,-10.16,-1,0.68,0.0,0.69,2,400.0,325.0,1000.0,1200.0,400.0,130.0
262,170.0,-200,170.0,50.0,1,False,2,3,1,0,0,3.66,0.37,0.0,0.68,1.0,3,1,11,0,0,0,2,1,0,0,3,0,180.34,185.42,145,1,0,0,5.22,0.4,0.0,0.8,0.23,2,2,9,0,0,0,1,1,0,0,2,0,172.72,182.88,145,27,35,0,0,1,1,-1,2,0,0,0,7.62,2.54,8,-1.56,0.0,-0.12,2,275.0,140.0,1400.0,1000.0,650.0,285.0
263,-127.0,107,78.74015748,107.0,0,False,5,3,0,1,0,5.21,0.44,0.0,0.5,0.25,1,0,3,0,0,0,1,0,0,0,1,0,175.26,193.04,185,3,0,0,5.36,0.48,0.0,0.43,0.25,0,3,11,0,0,0,0,0,0,0,0,0,185.42,187.96,185,31,35,-3,1,1,1,-3,-8,0,0,0,-10.16,5.08,4,-0.15,0.0,0.07,2,190.0,210.0,700.0,1000.0,375.0,500.0
264,175.0,-210,175.0,47.61904762,0,False,5,5,0,5,0,3.74,0.54,0.6,0.92,0.45,5,2,26,0,0,2,2,3,2,0,9,0,190.5,205.74,185,0,3,0,3.46,0.47,0.5,3.11,0.33,5,6,39,0,0,0,6,7,2,0,15,1,185.42,195.58,185,37,28,0,2,0,-6,-4,-13,0,-4,0,5.08,10.16,-9,0.28,0.1,-2.19,0,375.0,475.0,1100.0,650.0,450.0,115.0
265,165.0,-190,165.0,52.63157895,1,False,4,3,0,1,0,4.14,0.48,0.5,1.7,0.51,1,6,28,0,1,0,1,2,0,0,4,0,180.34,193.04,170,0,2,0,4.39,0.46,0.0,0.0,0.0,2,1,10,0,0,0,1,3,0,0,4,0,182.88,180.34,170,31,35,0,-1,-1,0,5,18,0,-1,0,-2.54,12.7,4,-0.25,0.5,1.7,2,400.0,105.0,1200.0,750.0,400.0,450.0
267,-215.0,178,46.51162791,178.0,0,False,1,3,0,1,0,2.24,0.41,0.5,1.07,0.5,1,1,4,0,0,0,0,0,1,0,1,0,165.1,170.18,135,0,2,0,4.69,0.44,0.0,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,0,170.18,177.8,135,27,31,0,-1,-1,-1,1,2,0,-2,1,-5.08,-7.62,4,-2.45,0.5,1.07,2,320.0,450.0,1200.0,600.0,115.0,625.0
268,-430.0,345,23.25581395,345.0,0,False,7,3,1,0,0,4.33,0.51,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,187.96,190.5,241,0,1,0,4.38,0.5,0.0,0.0,0.0,3,3,13,0,0,0,1,3,0,0,4,1,187.96,190.5,264,28,32,1,-1,-3,-4,-2,-12,0,-3,0,0.0,0.0,4,-0.05,0.0,0.0,2,600.0,1200.0,2000.0,900.0,-275.0,650.0
269,185.0,-225,185.0,44.44444444,1,False,9,3,0,1,0,4.16,0.49,0.5,0.98,0.21,3,1,11,0,0,0,1,2,1,0,4,0,180.34,182.88,135,3,0,1,3.29,0.41,0.8,0.66,0.63,2,5,30,0,0,0,1,2,2,0,5,0,167.64,172.72,135,43,29,-3,1,1,-1,-4,-19,0,0,-1,12.7,10.16,-14,0.87,-0.3,0.32,0,400.0,-105.0,500.0,900.0,850.0,500.0
270,160.0,-185,160.0,54.05405405,1,False,3,3,0,5,0,3.4,0.48,1.6,3.44,0.34,5,0,12,0,0,0,2,0,3,0,5,2,177.8,182.88,145,0,7,1,2.65,0.44,0.3,1.07,0.29,6,0,18,0,0,1,2,2,2,0,7,0,182.88,190.5,155,41,27,0,-2,-1,-2,0,-6,0,-2,1,-5.08,-7.62,-14,0.75,1.3,2.37,2,450.0,135.0,500.0,600.0,575.0,450.0
271,-115.0,-105,86.95652174,95.23809524,0,False,5,3,0,2,0,2.98,0.51,2.2,1.75,0.5,2,0,4,0,0,1,0,1,0,0,2,0,187.96,193.04,205,0,2,0,3.26,0.56,0.3,1.37,0.8,2,2,17,0,0,1,0,3,0,0,4,0,182.88,187.96,185,28,32,0,0,0,-2,-2,-13,0,-2,0,5.08,5.08,4,-0.28,1.9,0.38,2,275.0,375.0,900.0,325.0,400.0,315.0
272,-600.0,450,16.66666667,450.0,0,False,1,3,0,0,0,7.12,0.56,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,135,1,0,0,3.77,0.55,0.2,4.15,0.77,3,2,16,0,0,0,2,1,1,0,4,1,177.8,190.5,135,28,29,-1,0,-3,-4,-2,-16,0,-1,-1,-7.62,-12.7,1,3.35,-0.2,-4.15,2,275.0,800.0,475.0,1200.0,-115.0,900.0
273,115.0,-135,115.0,74.07407407,0,False,0,3,0,1,0,2.66,0.45,2.2,2.22,0.5,1,1,3,0,0,0,0,0,1,0,1,0,165.1,170.18,125,2,0,0,2.98,0.46,0.0,2.89,0.31,0,2,9,0,0,0,0,0,0,0,0,0,162.56,165.1,125,31,24,-2,1,1,1,-1,-6,0,0,1,2.54,5.08,-7,-0.32,2.2,-0.67,2,275.0,180.0,700.0,400.0,550.0,575.0
274,-125.0,105,80.0,105.0,1,False,6,3,1,0,0,3.55,0.45,1.7,1.72,0.41,5,2,12,0,0,1,1,1,2,0,5,0,195.58,200.66,205,0,1,0,4.18,0.51,2.3,4.28,0.57,4,3,12,0,0,0,0,1,5,0,6,0,190.5,195.58,205,34,29,1,-1,1,-1,-1,0,0,0,-3,5.08,5.08,-5,-0.63,-0.6,-2.56,0,600.0,600.0,175.0,700.0,500.0,190.0
275,-190.0,165,52.63157895,165.0,0,False,2,3,0,3,0,4.39,0.45,1.5,2.98,0.42,3,1,15,0,0,0,2,0,2,0,4,1,167.64,167.64,145,1,0,0,3.95,0.46,0.5,1.68,0.27,6,2,25,0,0,2,2,1,2,0,7,0,170.18,180.34,145,29,34,-1,3,-3,-3,-1,-10,0,-1,0,-2.54,-12.7,5,0.44,1.0,1.3,0,145.0,190.0,800.0,700.0,500.0,900.0
276,-300.0,250,33.33333333,250.0,1,False,1,3,0,2,0,3.93,0.47,0.2,2.3,0.45,2,3,15,0,0,1,1,1,0,0,3,0,172.72,175.26,135,0,2,0,4.27,0.46,0.0,0.48,0.37,2,2,18,0,0,0,2,2,0,0,4,1,172.72,177.8,135,26,35,0,0,0,-1,1,-3,0,-1,0,0.0,-2.54,9,-0.34,0.2,1.82,2,115.0,425.0,900.0,1200.0,235.0,700.0
277,-130.0,110,76.92307692,110.0,1,False,0,3,1,0,0,3.79,0.52,1.4,1.93,0.44,3,1,10,0,0,1,1,0,1,0,3,0,167.64,167.64,125,1,0,0,3.67,0.45,0.0,1.0,0.28,0,1,3,0,0,0,0,0,0,0,0,1,165.1,172.72,125,27,28,0,0,3,3,0,7,0,0,1,2.54,-5.08,1,0.12,1.4,0.93,2,250.0,250.0,1400.0,500.0,250.0,600.0
278,-330.0,270,30.303030300000003,270.0,0,False,8,3,0,1,0,2.75,0.39,0.7,1.33,0.37,2,5,24,0,0,1,2,0,0,0,3,1,170.18,175.26,115,2,0,0,5.66,0.5,0.1,0.45,0.36,3,9,45,0,0,0,5,2,0,0,7,0,160.02,162.56,115,36,33,-2,1,-1,-4,-4,-21,0,-2,0,10.16,12.7,-3,-2.91,0.6,0.88,0,-180.0,425.0,1400.0,750.0,450.0,1800.0
279,-300.0,250,33.33333333,250.0,0,False,2,3,0,0,0,5.1,0.36,0.0,1.03,0.5,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,145,1,0,1,4.79,0.45,0.7,0.0,0.0,1,2,11,0,0,0,0,1,0,0,1,2,175.26,175.26,145,25,32,-1,0,-1,-1,-2,-11,0,-1,0,-2.54,5.08,7,0.31,-0.7,1.03,2,225.0,550.0,375.0,1200.0,185.0,500.0
280,-270.0,230,37.03703704,230.0,0,False,1,3,2,0,0,0.9,0.27,0.0,1.42,0.5,0,2,4,0,0,0,0,0,0,0,0,0,170.18,177.8,135,1,0,1,1.57,0.37,2.0,2.89,0.33,4,7,55,0,0,1,4,0,10,0,15,0,167.64,170.18,135,36,33,1,0,-4,-15,-5,-51,0,0,-10,2.54,7.62,-3,-0.67,-2.0,-1.47,2,300.0,500.0,-125.0,1200.0,1000.0,600.0
281,-525.0,415,19.04761905,415.0,0,False,3,3,0,0,0,3.47,0.23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,155,0,1,0,5.81,0.47,0.0,0.18,0.16,3,2,15,0,0,0,3,1,0,0,4,1,177.8,182.88,155,25,26,0,-1,-3,-4,-2,-15,0,-1,0,-7.62,-5.08,1,-2.34,0.0,-0.18,2,135.0,650.0,1800.0,1200.0,105.0,1000.0
282,122.0,-142,122.0,70.42253521,1,False,10,3,1,0,0,3.76,0.41,0.0,0.8,0.4,3,3,20,0,0,0,4,0,0,0,4,1,165.1,170.18,125,1,0,0,4.33,0.38,0.6,0.28,0.27,2,7,30,0,0,1,1,1,2,0,5,0,170.18,170.18,125,33,28,0,0,1,-1,-4,-10,0,-1,-2,-5.08,0.0,-5,-0.57,-0.6,0.52,2,200.0,-115.0,800.0,1200.0,900.0,1000.0
283,-200.0,170,50.0,170.0,1,False,8,3,2,0,0,1.79,0.4,0.7,1.06,0.42,0,2,6,0,0,0,0,0,0,0,0,1,160.02,165.1,115,0,1,0,3.33,0.54,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,165.1,170.18,115,25,35,2,-1,-1,-1,2,3,0,0,0,-5.08,-5.08,10,-1.54,-0.3,1.06,2,-105.0,200.0,675.0,1200.0,600.0,1400.0
284,-130.0,110,76.92307692,110.0,0,False,4,3,0,1,0,3.16,0.65,1.8,3.65,0.5,1,1,3,0,0,0,0,0,1,0,1,0,177.8,177.8,170,0,1,0,7.93,0.5,1.0,1.97,1.0,1,0,3,0,0,0,1,0,0,0,1,2,185.42,190.5,170,28,34,0,0,0,0,1,0,0,0,1,-7.62,-12.7,6,-4.77,0.8,1.68,2,240.0,275.0,1800.0,550.0,200.0,450.0
285,205.0,-245,205.0,40.81632653,0,True,6,5,0,9,0,3.95,0.49,0.3,0.0,0.0,9,0,28,4,0,1,4,4,0,0,9,2,193.04,203.2,185,0,4,0,3.59,0.49,0.2,1.18,0.53,4,5,39,1,0,1,3,4,2,0,10,0,187.96,198.12,205,38,31,0,5,5,-1,-5,-11,3,0,-2,5.08,5.08,-7,0.36,0.1,-1.18,0,800.0,235.0,800.0,1600.0,325.0,135.0
286,-700.0,500,14.28571429,500.0,0,True,12,5,0,2,0,1.76,0.46,0.5,0.52,0.25,2,2,7,0,0,0,0,2,1,0,3,0,182.88,182.88,145,0,11,0,4.5,0.51,0.9,2.5,0.53,11,2,37,8,0,1,3,8,2,0,14,0,172.72,175.26,145,32,31,0,-9,-9,-11,0,-30,-8,-6,-1,10.16,7.62,-1,-2.74,-0.4,-1.98,0,500.0,1600.0,165.0,3300.0,100.0,700.0
287,-122.0,102,81.96721311,102.0,1,True,1,5,0,5,0,4.84,0.49,0.9,1.77,0.24,5,3,36,0,0,0,6,1,4,0,11,0,170.18,180.34,135,0,7,0,5.99,0.52,0.1,2.14,0.66,7,0,20,1,0,0,3,4,0,0,7,2,170.18,170.18,135,28,31,0,-2,-2,4,3,16,-1,-3,4,0.0,10.16,3,-1.15,0.8,-0.37,0,325.0,350.0,1200.0,250.0,200.0,600.0
288,-460.0,365,21.73913043,365.0,0,False,3,3,0,3,0,4.33,0.4,0.1,0.8,0.17,3,5,30,0,0,0,3,6,1,0,10,1,172.72,177.8,155,0,6,0,2.0,0.56,1.0,3.46,0.68,6,1,17,0,0,0,4,1,2,0,7,1,177.8,177.8,155,29,32,0,-3,-3,3,4,13,0,5,-1,-5.08,0.0,3,2.33,-0.9,-2.66,0,110.0,800.0,250.0,1600.0,600.0,500.0
289,160.0,-185,160.0,54.05405405,1,False,6,3,0,1,0,4.23,0.52,0.2,0.75,0.25,4,1,14,0,0,0,3,2,0,0,5,0,193.04,198.12,205,2,0,0,4.27,0.48,0.1,0.7,0.38,4,7,40,1,0,0,2,11,0,0,13,0,187.96,193.04,205,37,29,-2,1,0,-8,-6,-26,-1,-9,0,5.08,5.08,-8,-0.04,0.1,0.05,0,650.0,230.0,1200.0,1000.0,205.0,215.0
290,120.0,-140,120.0,71.42857143,0,False,1,3,0,3,0,4.81,0.42,0.5,1.1,0.39,3,2,22,0,0,0,5,0,1,0,6,1,170.18,172.72,140,2,0,0,3.65,0.32,0.1,2.99,0.46,12,3,53,6,0,2,8,2,0,0,12,0,172.72,172.72,135,35,29,-2,3,-9,-6,-1,-31,-6,-2,1,-2.54,0.0,-6,1.16,0.4,-1.89,0,135.0,170.0,1400.0,650.0,1000.0,450.0
291,-220.0,180,45.45454545,180.0,1,False,1,3,0,3,0,5.32,0.46,0.4,2.88,0.63,3,0,6,0,0,0,1,2,0,0,3,0,172.72,182.88,135,0,5,1,4.35,0.42,0.4,0.59,0.75,4,0,13,0,0,0,2,2,1,0,5,0,172.72,170.18,145,23,25,0,-2,-1,-2,0,-7,0,0,-1,0.0,12.7,2,0.97,0.0,2.29,0,175.0,250.0,1400.0,900.0,200.0,650.0
292,125.0,-145,125.0,68.96551724,1,False,0,3,0,2,1,3.37,0.55,0.0,2.75,0.28,2,0,9,0,0,0,2,0,0,0,2,0,167.64,170.18,125,2,0,0,3.52,0.34,0.6,1.41,0.3,6,7,68,3,0,1,10,6,4,0,21,1,162.56,165.1,125,36,28,-2,2,-4,-19,-7,-59,-3,-6,-4,5.08,5.08,-8,-0.15,-0.6,1.34,0,200.0,180.0,600.0,800.0,500.0,600.0
294,-155.0,135,64.51612903,135.0,0,False,0,3,1,0,0,4.22,0.52,0.2,0.75,0.28,3,3,15,0,0,0,2,1,1,0,4,0,167.64,175.26,125,0,1,0,3.35,0.45,1.1,4.01,0.49,2,9,36,1,0,0,4,0,1,0,5,1,170.18,167.64,125,34,31,1,-1,1,-1,-6,-21,-1,1,0,-2.54,7.62,-3,0.87,-0.9,-3.26,0,235.0,170.0,300.0,675.0,1200.0,525.0
295,190.0,-230,190.0,43.47826087,0,False,6,3,0,1,0,15.07,0.62,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,193.04,195.58,205,0,1,0,5.38,0.43,0.0,0.0,0.0,2,1,10,0,0,1,1,1,0,0,3,1,195.58,210.82,205,28,30,0,0,-1,-2,-1,-9,0,0,0,-2.54,-15.24,2,9.69,0.0,0.0,2,525.0,250.0,1400.0,1600.0,425.0,100.0
